InstitutionID,SecurityTicker,SharesHeld,ReportDate
04B9LK-E,DDVS,3500,20081231
04B9LK-E,DDVS,3500,20090331
04B9LK-E,DDVS,3500,20090630
04B9LK-E,CHHL,40000,20061231
04B9LK-E,CHHL,40000,20070331
04B9LK-E,CHHL,40000,20070630
04B9LK-E,CHHL,40000,20070930
04B9LK-E,CHHL,40000,20071231
04B9LK-E,CHHL,40000,20080331
04B9LK-E,CHHL,40000,20080630
04B9LK-E,CHHL,40000,20080930
04B9LK-E,CHHL,40000,20081231
04B9LK-E,CHHL,40000,20090331
04B9LK-E,CHHL,40000,20090630
04B9LK-E,CHHL,40000,20090930
04B9LK-E,NIHK,80000,20061231
04B9LK-E,NIHK,80000,20070331
04B9LK-E,NIHK,70000,20070630
04B9LK-E,NIHK,70000,20070930
04B9LK-E,NIHK,70000,20071231
04B9LK-E,NIHK,70000,20080331
04B9LK-E,NIHK,70000,20080630
04B9LK-E,NIHK,70000,20080930
04B9LK-E,NIHK,70000,20081231
04B9LK-E,NIHK,70000,20090331
04B9LK-E,NIHK,43000,20090630
04B9LK-E,NIHK,43000,20090930
04B9LK-E,ITNM,5000,20061231
04B9LK-E,ITNM,5000,20070331
04B9LK-E,ITNM,5000,20070630
04B9LK-E,ITNM,5000,20070930
04B9LK-E,ITNM,5000,20071231
04B9LK-E,ITNM,5000,20080331
04B9LK-E,ITNM,4900,20080630
04B9LK-E,ITNM,4900,20080930
04B9LK-E,ITNM,4900,20081231
04B9LK-E,ITNM,4900,20090331
04B9LK-E,ITNM,4900,20090630
04B9LK-E,ITNM,817,20090930
04B9LK-E,BNET,3500,20080331
04B9LK-E,BNET,4000,20080630
04B9LK-E,BNET,4000,20080930
04B9LK-E,BNET,4000,20081231
04B9LK-E,BNET,4000,20090331
04B9LK-E,BNET,4000,20090630
04B9LK-E,BNET,4000,20090930
04B9LK-E,JADE,3000,20061231
04B9LK-E,JADE,1500,20070331
04B9LK-E,JADE,1500,20070630
04B9LK-E,JADE,1500,20070930
04B9LK-E,JADE,1500,20071231
04B9LK-E,JADE,1500,20080331
04B9LK-E,JADE,1500,20080630
04B9LK-E,JADE,1500,20080930
04B9LK-E,JADE,1500,20081231
04B9LK-E,JADE,1500,20090331
04B9LK-E,JADE,1500,20090630
04B9LK-E,JADE,1500,20090930
04B9LK-E,ECTE,600,20061231
04B9LK-E,ECTE,600,20070331
04B9LK-E,ECTE,600,20070630
04B9LK-E,ECTE,600,20070930
04B9LK-E,ECTE,600,20071231
04B9LK-E,ECTE,600,20080331
04B9LK-E,ECTE,600,20080630
04B9LK-E,ECTE,600,20080930
04B9LK-E,ECTE,600,20081231
04B9LK-E,ECTE,600,20090331
04B9LK-E,ECTE,600,20090630
04B9LK-E,ECTE,600,20090930
04B9LK-E,TCLIF,3000,20061231
04B9LK-E,TCLIF,3000,20070331
04B9LK-E,TCLIF,3000,20070630
04B9LK-E,TCLIF,3000,20070930
04B9LK-E,TCLIF,3000,20080331
04B9LK-E,WERU,2029,20061231
04B9LK-E,WERU,2029,20070331
04B9LK-E,WERU,2029,20070630
04B9LK-E,WERU,2200,20070930
04B9LK-E,WERU,2200,20071231
04B9LK-E,WERU,2200,20080331
04B9LK-E,WERU,2200,20080630
04B9LK-E,WERU,2200,20080930
04B9LK-E,WERU,2200,20081231
04B9LK-E,WERU,2200,20090331
04B9LK-E,WERU,2200,20090630
04B9LK-E,WERU,2200,20090930
04B9LK-E,ADAT,10000,20080331
04B9LK-E,ADAT,10000,20080630
04B9LK-E,ADAT,10000,20080930
04B9LK-E,ADAT,10000,20081231
04B9LK-E,ADAT,10000,20090331
04B9LK-E,ADAT,10000,20090630
04B9LK-E,ADAT,10000,20090930
04B9LK-E,REVUQ,400,20061231
04B9LK-E,REVUQ,400,20070331
04B9LK-E,REVUQ,400,20070630
04B9LK-E,REVUQ,400,20070930
04B9LK-E,REVUQ,400,20071231
04B9LK-E,REVUQ,400,20080331
04B9LK-E,REVUQ,400,20080630
04B9LK-E,REVUQ,400,20080930
04B9LK-E,REVUQ,400,20081231
04B9LK-E,REVUQ,400,20090331
04B9LK-E,REVUQ,400,20090630
04B9LK-E,REVUQ,400,20090930
04B9LK-E,GBNW,500,20070331
04B9LK-E,GBNW,500,20080930
04B9LK-E,GBNW,500,20081231
04B9LK-E,GBNW,500,20090331
04B9LK-E,SRRY,15,20061231
04B9LK-E,SRRY,15,20070331
04B9LK-E,SRRY,15,20070630
04B9LK-E,SRRY,15,20070930
04B9LK-E,SRRY,15,20071231
04B9LK-E,SRRY,15,20080331
04B9LK-E,SRRY,15,20080630
04B9LK-E,SRRY,15,20080930
04B9LK-E,SRRY,15,20081231
04B9LK-E,SRRY,29,20090331
04B9LK-E,SRRY,15,20090630
04B9LK-E,SRRY,15,20090930
04B9LK-E,RNVA,666,20070331
04B9LK-E,RNVA,666,20070630
04B9LK-E,RNVA,666,20070930
04B9LK-E,RNVA,666,20071231
04B9LK-E,RNVA,666,20080331
04B9LK-E,RNVA,666,20080630
04B9LK-E,RNVA,666,20080930
04B9LK-E,RNVA,666,20081231
04B9LK-E,RNVA,666,20090331
04B9LK-E,RNVA,666,20090630
04B9LK-E,RNVA,666,20090930
04B9LK-E,AVMC,383,20061231
04B9LK-E,AVMC,383,20070331
04B9LK-E,AVMC,383,20070630
04B9LK-E,AVMC,383,20070930
04B9LK-E,AVMC,383,20071231
04B9LK-E,AVMC,383,20080331
04B9LK-E,AVMC,192,20080930
04B9LK-E,AVMC,192,20081231
04B9LK-E,AVMC,192,20090331
04B9LK-E,AVMC,192,20090630
04B9LK-E,AVMC,192,20090930
04B9LK-E,OBNI,9000,20061231
04B9LK-E,OBNI,9000,20070331
04B9LK-E,OBNI,900,20070930
04B9LK-E,OBNI,900,20071231
04B9LK-E,OBNI,900,20080331
04B9LK-E,OBNI,900,20080630
04B9LK-E,OBNI,900,20080930
04B9LK-E,OBNI,900,20081231
04B9LK-E,OBNI,900,20090331
04B9LK-E,OBNI,900,20090630
04B9LK-E,OBNI,9000,20090930
04B9LK-E,AGCI,500,20061231
04B9LK-E,AGCI,500,20070331
04B9LK-E,AGCI,500,20070630
04B9LK-E,AGCI,500,20070930
04B9LK-E,AGCI,500,20071231
04B9LK-E,AGCI,500,20080331
04B9LK-E,AGCI,500,20080630
04B9LK-E,AGCI,500,20080930
04B9LK-E,AGCI,500,20081231
04B9LK-E,AGCI,500,20090630
04B9LK-E,AGCI,500,20090930
04B9LK-E,PBIO,2100,20061231
04B9LK-E,PBIO,2100,20070331
04B9LK-E,PBIO,2100,20070630
04B9LK-E,PBIO,2100,20070930
04B9LK-E,PBIO,2100,20071231
04B9LK-E,PBIO,2100,20080331
04B9LK-E,PBIO,2100,20080630
04B9LK-E,PBIO,2100,20080930
04B9LK-E,PBIO,2100,20081231
04B9LK-E,PBIO,2100,20090331
04B9LK-E,PBIO,2100,20090630
04B9LK-E,PBIO,2100,20090930
04B9LK-E,GLBT,8000,20080331
04B9LK-E,GLBT,8000,20080630
04B9LK-E,GLBT,8000,20080930
04B9LK-E,GLBT,8000,20081231
04B9LK-E,PGICQ,71,20061231
04B9LK-E,PGICQ,71,20070331
04B9LK-E,PGICQ,71,20070630
04B9LK-E,PGICQ,71,20070930
04B9LK-E,PGICQ,71,20071231
04B9LK-E,PGICQ,71,20080331
04B9LK-E,PGICQ,71,20080630
04B9LK-E,PGICQ,9,20080930
04B9LK-E,PGICQ,9,20081231
04B9LK-E,FCNR,6000,20070930
04B9LK-E,FCNR,41500,20071231
04B9LK-E,FCNR,231000,20080331
04B9LK-E,FCNR,231000,20080630
04B9LK-E,FCNR,231000,20080930
04B9LK-E,FCNR,231000,20081231
04B9LK-E,FCNR,231000,20090331
04B9LK-E,FCNR,231000,20090630
04B9LK-E,FCNR,231000,20090930
04B9LK-E,TRCR,2000,20080331
04B9LK-E,TRCR,1274,20080630
04B9LK-E,TRCR,1274,20080930
04B9LK-E,TRCR,1274,20081231
04B9LK-E,DPAC,1000,20061231
04B9LK-E,DPAC,1000,20070331
04B9LK-E,DPAC,1000,20070630
04B9LK-E,DPAC,1000,20070930
04B9LK-E,DPAC,1000,20071231
04B9LK-E,DPAC,1000,20080331
04B9LK-E,DPAC,1000,20080630
04B9LK-E,DPAC,1000,20080930
04B9LK-E,DPAC,1000,20081231
04B9LK-E,DPAC,1000,20090331
04B9LK-E,DPAC,1000,20090630
04B9LK-E,TINO,2000,20061231
04B9LK-E,TINO,2000,20070331
04B9LK-E,TINO,4000,20070630
04B9LK-E,TINO,2000,20070930
04B9LK-E,TINO,2000,20071231
04B9LK-E,TINO,2000,20080331
04B9LK-E,TINO,2000,20080630
04B9LK-E,TINO,2000,20080930
04B9LK-E,TINO,2000,20081231
04B9LK-E,TINO,2000,20090331
04B9LK-E,TINO,2000,20090630
04B9LK-E,TLNT,10000,20061231
04B9LK-E,TLNT,10000,20070331
04B9LK-E,TLNT,10000,20070630
04B9LK-E,TLNT,10000,20070930
04B9LK-E,TLNT,10000,20071231
04B9LK-E,TLNT,10000,20080331
04B9LK-E,TLNT,10000,20080630
04B9LK-E,TLNT,10000,20080930
04B9LK-E,TLNT,10000,20081231
04B9LK-E,TLNT,10000,20090331
04B9LK-E,TLNT,10000,20090630
04B9LK-E,TLNT,10000,20090930
04B9LK-E,GORXQ,2500,20071231
04B9LK-E,GORXQ,2500,20080331
04B9LK-E,GORXQ,2500,20080630
04B9LK-E,GORXQ,2500,20080930
04B9LK-E,GORXQ,2500,20081231
04B9LK-E,GORXQ,2500,20090331
04B9LK-E,GORXQ,2500,20090630
04B9LK-E,GORXQ,2500,20090930
04B9LK-E,WPCS,500,20061231
04B9LK-E,WPCS,1000,20070331
04B9LK-E,WPCS,1000,20070630
04B9LK-E,WPCS,1000,20070930
04B9LK-E,WPCS,1000,20071231
04B9LK-E,WPCS,1000,20080331
04B9LK-E,WPCS,1000,20080630
04B9LK-E,WPCS,1000,20080930
04B9LK-E,WPCS,1000,20081231
04B9LK-E,WPCS,1000,20090331
04B9LK-E,WPCS,1000,20090630
04B9LK-E,WPCS,1000,20090930
04B9LK-E,EPCG,50,20061231
04B9LK-E,HRCT,4000,20061231
04B9LK-E,HRCT,4000,20070331
04B9LK-E,HRCT,4000,20070630
04B9LK-E,HRCT,4000,20071231
04B9LK-E,HRCT,4000,20080331
04B9LK-E,WTT,1000,20061231
04B9LK-E,WTT,1000,20070331
04B9LK-E,WTT,1000,20070630
04B9LK-E,WTT,1000,20070930
04B9LK-E,WTT,1000,20071231
04B9LK-E,WTT,1000,20080331
04B9LK-E,WTT,1000,20080630
04B9LK-E,WTT,1000,20080930
04B9LK-E,WTT,1000,20081231
04B9LK-E,WTT,1000,20090331
04B9LK-E,WTT,1000,20090630
04B9LK-E,VOXW,133,20061231
04B9LK-E,VOXW,133,20070331
04B9LK-E,VOXW,133,20070630
04B9LK-E,VOXW,133,20070930
04B9LK-E,VOXW,133,20071231
04B9LK-E,VOXW,133,20080331
04B9LK-E,VOXW,133,20080630
04B9LK-E,VOXW,133,20080930
04B9LK-E,VOXW,133,20081231
04B9LK-E,VOXW,133,20090331
04B9LK-E,VOXW,133,20090630
04B9LK-E,MTCI,500,20071231
04B9LK-E,MTCI,500,20080331
04B9LK-E,MTCI,500,20080630
04B9LK-E,MTCI,500,20080930
04B9LK-E,MTCI,500,20081231
04B9LK-E,MTCI,500,20090331
04B9LK-E,MTCI,500,20090630
04B9LK-E,GEEK,1000,20061231
04B9LK-E,GEEK,1000,20070331
04B9LK-E,GEEK,1000,20070630
04B9LK-E,GEEK,1000,20070930
04B9LK-E,GEEK,1000,20071231
04B9LK-E,GEEK,1000,20080331
04B9LK-E,NWMT,7000,20061231
04B9LK-E,NWMT,7000,20070331
04B9LK-E,NWMT,7000,20070630
04B9LK-E,NWMT,7000,20070930
04B9LK-E,NWMT,7000,20071231
04B9LK-E,NWMT,7000,20080331
04B9LK-E,NWMT,7000,20080630
04B9LK-E,NWMT,7000,20080930
04B9LK-E,NWMT,7000,20081231
04B9LK-E,NWMT,7000,20090331
04B9LK-E,NWMT,7000,20090630
04B9LK-E,NWMT,350,20090930
04B9LK-E,DLGI,15000,20061231
04B9LK-E,DLGI,15000,20070331
04B9LK-E,DLGI,15000,20070630
04B9LK-E,DLGI,15000,20070930
04B9LK-E,DLGI,15000,20071231
04B9LK-E,DLGI,15000,20080331
04B9LK-E,DLGI,15000,20080630
04B9LK-E,DLGI,15000,20080930
04B9LK-E,DLGI,15000,20081231
04B9LK-E,DLGI,15000,20090630
04B9LK-E,DLGI,15000,20090930
04B9LK-E,MBND,1000,20061231
04B9LK-E,MBND,1000,20070331
04B9LK-E,MBND,1000,20070630
04B9LK-E,MBND,200,20070930
04B9LK-E,MBND,200,20071231
04B9LK-E,MBND,200,20080331
04B9LK-E,MBND,200,20080630
04B9LK-E,MBND,200,20080930
04B9LK-E,MBND,200,20081231
04B9LK-E,MBND,200,20090331
04B9LK-E,MBND,200,20090630
04B9LK-E,MBND,200,20090930
04B9LK-E,AGTK,20,20070930
04B9LK-E,AGTK,13,20081231
04B9LK-E,CNVT,9700,20061231
04B9LK-E,CNVT,9700,20070331
04B9LK-E,CNVT,9700,20070630
04B9LK-E,CNVT,9700,20070930
04B9LK-E,CNVT,9700,20071231
04B9LK-E,CNVT,9700,20080331
04B9LK-E,CNVT,9700,20080630
04B9LK-E,CNVT,9700,20080930
04B9LK-E,CNVT,9700,20081231
04B9LK-E,CNVT,9700,20090331
04B9LK-E,CNVT,9700,20090630
04B9LK-E,CNVT,9700,20090930
04B9LK-E,ANTXQ,7500,20061231
04B9LK-E,ANTXQ,7500,20070331
04B9LK-E,ANTXQ,7500,20070630
04B9LK-E,ANTXQ,7500,20070930
04B9LK-E,ANTXQ,7500,20071231
04B9LK-E,ANTXQ,7500,20080331
04B9LK-E,ANTXQ,7500,20080630
04B9LK-E,ANTXQ,7500,20080930
04B9LK-E,ANTXQ,7500,20081231
04B9LK-E,ANTXQ,7500,20090331
04B9LK-E,ANTXQ,7500,20090630
04B9LK-E,ANTXQ,7500,20090930
04B9LK-E,ETII,85,20061231
04B9LK-E,ETII,85,20070331
04B9LK-E,FLRP,223,20080331
04B9LK-E,FLRP,223,20080630
04B9LK-E,FLRP,223,20080930
04B9LK-E,FLRP,223,20090331
04B9LK-E,FLRP,223,20090630
04B9LK-E,FLRP,223,20090930
04B9LK-E,QLTI,1000,20061231
04B9LK-E,QLTI,1000,20070331
04B9LK-E,QLTI,1000,20070630
04B9LK-E,QLTI,1000,20070930
04B9LK-E,QLTI,1000,20071231
04B9LK-E,QLTI,1000,20080331
04B9LK-E,QLTI,1000,20080630
04B9LK-E,QLTI,1000,20080930
04B9LK-E,QLTI,1000,20081231
04B9LK-E,QLTI,183,20090331
04B9LK-E,QLTI,183,20090630
04B9LK-E,QLTI,183,20090930
04B9LK-E,ARTX,357,20061231
04B9LK-E,ARTX,357,20070331
04B9LK-E,ARTX,357,20070630
04B9LK-E,ARTX,357,20070930
04B9LK-E,ARTX,357,20071231
04B9LK-E,ARTX,357,20080331
04B9LK-E,DYXC,2000,20061231
04B9LK-E,DYXC,2000,20070331
04B9LK-E,DYXC,2000,20070630
04B9LK-E,DYXC,2000,20070930
04B9LK-E,DYXC,2000,20071231
04B9LK-E,DYXC,2000,20080331
04B9LK-E,DYXC,2000,20080630
04B9LK-E,SYMBA,3600,20061231
04B9LK-E,SYMBA,3600,20070331
04B9LK-E,SYMBA,3600,20070630
04B9LK-E,SYMBA,3600,20070930
04B9LK-E,SYMBA,3600,20071231
04B9LK-E,SYMBA,3600,20080331
04B9LK-E,SYMBA,3600,20080630
04B9LK-E,SYMBA,3600,20080930
04B9LK-E,SYMBA,3600,20081231
04B9LK-E,SYMBA,3600,20090331
04B9LK-E,SYMBA,3600,20090630
04B9LK-E,SYMBA,3600,20090930
04B9LK-E,VPWI,1603,20071231
04B9LK-E,VPWI,1603,20080331
04B9LK-E,VPWI,1603,20080630
04B9LK-E,VPWI,1603,20080930
04B9LK-E,VPWI,1603,20081231
04B9LK-E,VPWI,1603,20090331
04B9LK-E,VPWI,1603,20090630
04B9LK-E,VPWI,401,20090930
04B9LK-E,BDY,500,20061231
04B9LK-E,BDY,500,20070331
04B9LK-E,EMAN,200,20061231
04B9LK-E,EMAN,200,20070331
04B9LK-E,EMAN,200,20070630
04B9LK-E,EMAN,200,20070930
04B9LK-E,EMAN,200,20071231
04B9LK-E,EMAN,200,20080331
04B9LK-E,EMAN,200,20080630
04B9LK-E,EMAN,200,20080930
04B9LK-E,EMAN,200,20081231
04B9LK-E,EMAN,200,20090331
04B9LK-E,EMAN,200,20090630
04B9LK-E,EMAN,200,20090930
04B9LK-E,FLSW,4000,20061231
04B9LK-E,FLSW,4000,20070331
04B9LK-E,FLSW,4000,20070630
04B9LK-E,FLSW,4000,20070930
04B9LK-E,FLSW,4000,20071231
04B9LK-E,FLSW,200,20080331
04B9LK-E,FLSW,200,20080630
04B9LK-E,FLSW,200,20080930
04B9LK-E,FLSW,200,20081231
04B9LK-E,FLSW,200,20090331
04B9LK-E,FLSW,200,20090630
04B9LK-E,FLSW,200,20090930
04B9LK-E,IMMU,5000,20061231
04B9LK-E,IMMU,4000,20070331
04B9LK-E,IMMU,3000,20070630
04B9LK-E,IMMU,3000,20070930
04B9LK-E,IMMU,3000,20071231
04B9LK-E,IMMU,3000,20080331
04B9LK-E,IMMU,2000,20080630
04B9LK-E,IMMU,2000,20080930
04B9LK-E,IMMU,2000,20081231
04B9LK-E,IMMU,2000,20090331
04B9LK-E,IMMU,1000,20090630
04B9LK-E,IMMU,500,20090930
04B9LK-E,RCKE,625,20080331
04B9LK-E,RCKE,625,20080630
04B9LK-E,RCKE,625,20080930
04B9LK-E,RCKE,625,20081231
04B9LK-E,RCKE,625,20090331
04B9LK-E,RCKE,625,20090630
04B9LK-E,RCKE,625,20090930
04B9LK-E,HPNN,27513,20070630
04B9LK-E,HPNN,27513,20070930
04B9LK-E,HPNN,27513,20071231
04B9LK-E,HPNN,27513,20080331
04B9LK-E,HPNN,27513,20080630
04B9LK-E,HPNN,27513,20080930
04B9LK-E,HPNN,27513,20081231
04B9LK-E,HPNN,27513,20090331
04B9LK-E,HPNN,27513,20090630
04B9LK-E,FBER,5100,20061231
04B9LK-E,FBER,5100,20070331
04B9LK-E,FBER,5100,20070630
04B9LK-E,FBER,5100,20070930
04B9LK-E,FBER,5100,20071231
04B9LK-E,FBER,5100,20080331
04B9LK-E,FBER,5100,20080630
04B9LK-E,FBER,5100,20080930
04B9LK-E,FBER,170,20090331
04B9LK-E,FBER,170,20090630
04B9LK-E,FBER,170,20090930
04B9LK-E,SCKT,500,20061231
04B9LK-E,SCKT,500,20070331
04B9LK-E,SCKT,500,20070630
04B9LK-E,SCKT,500,20070930
04B9LK-E,SCKT,500,20071231
04B9LK-E,SCKT,500,20080331
04B9LK-E,SCKT,500,20080630
04B9LK-E,SCKT,500,20080930
04B9LK-E,SCKT,50,20081231
04B9LK-E,SCKT,50,20090331
04B9LK-E,SCKT,50,20090630
04B9LK-E,SCKT,50,20090930
04B9LK-E,ALAN,600,20070331
04B9LK-E,ALAN,600,20070630
04B9LK-E,ALAN,600,20070930
04B9LK-E,ALAN,600,20071231
04B9LK-E,ALAN,600,20080331
04B9LK-E,ALAN,600,20080630
04B9LK-E,ALAN,600,20080930
04B9LK-E,ALAN,600,20081231
04B9LK-E,ALAN,600,20090331
04B9LK-E,ALAN,600,20090630
04B9LK-E,ALAN,600,20090930
04B9LK-E,GAXCQ,1000,20061231
04B9LK-E,GAXCQ,1000,20070331
04B9LK-E,GAXCQ,1000,20070630
04B9LK-E,GAXCQ,1000,20070930
04B9LK-E,GAXCQ,1000,20071231
04B9LK-E,GAXCQ,1000,20080331
04B9LK-E,GAXCQ,1000,20080630
04B9LK-E,GAXCQ,1000,20080930
04B9LK-E,GAXCQ,1000,20081231
04B9LK-E,GAXCQ,1000,20090331
04B9LK-E,GAXCQ,1000,20090630
04B9LK-E,GAXCQ,1000,20090930
04B9LK-E,AHIX,1500,20061231
04B9LK-E,AHIX,1500,20070331
04B9LK-E,AHIX,1500,20070630
04B9LK-E,AHIX,1500,20070930
04B9LK-E,AHIX,1500,20071231
04B9LK-E,AHIX,1500,20080331
04B9LK-E,AHIX,1500,20080630
04B9LK-E,AHIX,1000,20080930
04B9LK-E,AHIX,1000,20081231
04B9LK-E,AHIX,1000,20090331
04B9LK-E,AHIX,1000,20090630
04B9LK-E,AHIX,1000,20090930
04B9LK-E,PVCT,16000,20061231
04B9LK-E,PVCT,16000,20070331
04B9LK-E,PVCT,16000,20070630
04B9LK-E,PVCT,16000,20070930
04B9LK-E,PVCT,16000,20071231
04B9LK-E,PVCT,16000,20080331
04B9LK-E,PVCT,16000,20080630
04B9LK-E,PVCT,12000,20080930
04B9LK-E,PVCT,12000,20081231
04B9LK-E,PVCT,12000,20090331
04B9LK-E,PVCT,12000,20090630
04B9LK-E,PVCT,12000,20090930
04B9LK-E,VSNI,5000,20061231
04B9LK-E,VSNI,5000,20070331
04B9LK-E,VSNI,5000,20070630
04B9LK-E,VSNI,5000,20070930
04B9LK-E,VSNI,5000,20071231
04B9LK-E,VSNI,5000,20080331
04B9LK-E,VSNI,5000,20080630
04B9LK-E,VSNI,5000,20080930
04B9LK-E,VSNI,5000,20081231
04B9LK-E,VSNI,5000,20090331
04B9LK-E,VSNI,5000,20090630
04B9LK-E,VSNI,5000,20090930
04B9LK-E,SNDH,3404,20061231
04B9LK-E,SNDH,3404,20070331
04B9LK-E,SNDH,3404,20070630
04B9LK-E,SNDH,568,20070930
04B9LK-E,SNDH,3404,20071231
04B9LK-E,SNDH,3404,20080331
04B9LK-E,SNDH,3404,20080630
04B9LK-E,SNDH,3404,20080930
04B9LK-E,SNDH,3404,20081231
04B9LK-E,SNDH,3404,20090331
04B9LK-E,SNDH,3404,20090630
04B9LK-E,SNDH,2836,20090930
04B9LK-E,FEECQ,5000,20080331
04B9LK-E,FEECQ,5000,20080630
04B9LK-E,FEECQ,5000,20080930
04B9LK-E,FEECQ,5000,20081231
04B9LK-E,FEECQ,5000,20090331
04B9LK-E,FEECQ,5000,20090630
04B9LK-E,FEECQ,5000,20090930
04B9LK-E,DYNT,5000,20061231
04B9LK-E,DYNT,5000,20070331
04B9LK-E,DYNT,5000,20070630
04B9LK-E,DYNT,5000,20070930
04B9LK-E,DYNT,5000,20071231
04B9LK-E,DYNT,5000,20080331
04B9LK-E,DYNT,5000,20080630
04B9LK-E,DYNT,5000,20080930
04B9LK-E,DYNT,5000,20081231
04B9LK-E,DYNT,5000,20090331
04B9LK-E,DYNT,5000,20090630
04B9LK-E,DYNT,5000,20090930
04B9LK-E,EVOL,300,20061231
04B9LK-E,EVOL,300,20070331
04B9LK-E,EVOL,300,20070630
04B9LK-E,EVOL,300,20070930
04B9LK-E,EVOL,300,20071231
04B9LK-E,EVOL,300,20080331
04B9LK-E,EVOL,300,20080630
04B9LK-E,EVOL,300,20080930
04B9LK-E,EVOL,300,20081231
04B9LK-E,EVOL,300,20090331
04B9LK-E,EVOL,300,20090630
04B9LK-E,EVOL,150,20090930
04B9LK-E,CUI,10000,20061231
04B9LK-E,CUI,20000,20070331
04B9LK-E,CUI,30000,20070630
04B9LK-E,CUI,30000,20070930
04B9LK-E,CUI,40000,20071231
04B9LK-E,CUI,40000,20080331
04B9LK-E,CUI,40000,20080630
04B9LK-E,CUI,40000,20080930
04B9LK-E,CUI,40000,20081231
04B9LK-E,CUI,40000,20090331
04B9LK-E,CUI,40000,20090630
04B9LK-E,CUI,40000,20090930
04B9LK-E,PROXQ,100,20071231
04B9LK-E,PROXQ,100,20080331
04B9LK-E,PROXQ,100,20080630
04B9LK-E,PROXQ,100,20080930
04B9LK-E,PROXQ,100,20081231
04B9LK-E,PROXQ,100,20090331
04B9LK-E,PROXQ,100,20090630
04B9LK-E,PROXQ,100,20090930
04B9LK-E,MCZ,8000,20061231
04B9LK-E,MCZ,8000,20070331
04B9LK-E,MCZ,8000,20070630
04B9LK-E,MCZ,8000,20070930
04B9LK-E,MCZ,8000,20071231
04B9LK-E,MCZ,8000,20080331
04B9LK-E,MCZ,8000,20080630
04B9LK-E,MCZ,8000,20080930
04B9LK-E,MCZ,8000,20081231
04B9LK-E,MCZ,8000,20090331
04B9LK-E,MCZ,8000,20090630
04B9LK-E,MCZ,8000,20090930
04B9LK-E,ETLT,2000,20061231
04B9LK-E,ETLT,2000,20070331
04B9LK-E,ETLT,2000,20070630
04B9LK-E,ETLT,2000,20070930
04B9LK-E,ETLT,2000,20071231
04B9LK-E,ETLT,2000,20080331
04B9LK-E,ETLT,2000,20080630
04B9LK-E,ETLT,2000,20080930
04B9LK-E,ETLT,2000,20081231
04B9LK-E,ETLT,2000,20090331
04B9LK-E,ETLT,2000,20090630
04B9LK-E,KOLR,3000,20061231
04B9LK-E,KOLR,3000,20070331
04B9LK-E,KOLR,3000,20070630
04B9LK-E,KOLR,3000,20070930
04B9LK-E,KOLR,3000,20071231
04B9LK-E,KOLR,3000,20080331
04B9LK-E,KOLR,3000,20080630
04B9LK-E,KOLR,3000,20080930
04B9LK-E,KOLR,3000,20081231
04B9LK-E,KOLR,3000,20090331
04B9LK-E,KOLR,3000,20090630
04B9LK-E,KOLR,3000,20090930
04B9LK-E,WCHG,290000,20070331
04B9LK-E,WCHG,290000,20070630
04B9LK-E,WVWCQ,905,20061231
04B9LK-E,WVWCQ,905,20070331
04B9LK-E,WVWCQ,905,20070630
04B9LK-E,SBCO,40000,20070331
04B9LK-E,SBCO,40000,20070630
04B9LK-E,SBCO,40000,20070930
04B9LK-E,SBCO,55000,20071231
04B9LK-E,SBCO,55000,20080331
04B9LK-E,SBCO,55000,20080630
04B9LK-E,SBCO,55000,20080930
